Date	SeasonType	Season	Week	Team	Opponent	HomeOrAway	Score	OpponentScore	TotalScore	Stadium	PlayingSurface	Temperature	Humidity	WindSpeed	OverUnder	PointSpread	ScoreQuarter1	ScoreQuarter2	ScoreQuarter3	ScoreQuarter4	ScoreOvertime	TimeOfPossessionMinutes	TimeOfPossessionSeconds	TimeOfPossession	FirstDowns	FirstDownsByRushing	FirstDownsByPassing	FirstDownsByPenalty	OffensivePlays	OffensiveYards	OffensiveYardsPerPlay	Touchdowns	RushingAttempts	RushingYards	RushingYardsPerAttempt	RushingTouchdowns	PassingAttempts	PassingCompletions	PassingYards	PassingTouchdowns	PassingInterceptions	PassingYardsPerAttempt	PassingYardsPerCompletion	CompletionPercentage	PasserRating	ThirdDownAttempts	ThirdDownConversions	ThirdDownPercentage	FourthDownAttempts	FourthDownConversions	FourthDownPercentage	RedZoneAttempts	RedZoneConversions	GoalToGoAttempts	GoalToGoConversions	ReturnYards	Penalties	PenaltyYards	Fumbles	FumblesLost	TimesSacked	TimesSackedYards	QuarterbackHits	TacklesForLoss	Safeties	Punts	PuntYards	PuntAverage	Giveaways	Takeaways	TurnoverDifferential	OpponentScoreQuarter1	OpponentScoreQuarter2	OpponentScoreQuarter3	OpponentScoreQuarter4	OpponentScoreOvertime	OpponentTimeOfPossessionMinutes	OpponentTimeOfPossessionSeconds	OpponentTimeOfPossession	OpponentFirstDowns	OpponentFirstDownsByRushing	OpponentFirstDownsByPassing	OpponentFirstDownsByPenalty	OpponentOffensivePlays	OpponentOffensiveYards	OpponentOffensiveYardsPerPlay	OpponentTouchdowns	OpponentRushingAttempts	OpponentRushingYards	OpponentRushingYardsPerAttempt	OpponentRushingTouchdowns	OpponentPassingAttempts	OpponentPassingCompletions	OpponentPassingYards	OpponentPassingTouchdowns	OpponentPassingInterceptions	OpponentPassingYardsPerAttempt	OpponentPassingYardsPerCompletion	OpponentCompletionPercentage	OpponentPasserRating	OpponentThirdDownAttempts	OpponentThirdDownConversions	OpponentThirdDownPercentage	OpponentFourthDownAttempts	OpponentFourthDownConversions	OpponentFourthDownPercentage	OpponentRedZoneAttempts	OpponentRedZoneConversions	OpponentGoalToGoAttempts	OpponentGoalToGoConversions	OpponentReturnYards	OpponentPenalties	OpponentPenaltyYards	OpponentFumbles	OpponentFumblesLost	OpponentTimesSacked	OpponentTimesSackedYards	OpponentQuarterbackHits	OpponentTacklesForLoss	OpponentSafeties	OpponentPunts	OpponentPuntYards	OpponentPuntAverage	OpponentGiveaways	OpponentTakeaways	OpponentTurnoverDifferential	RedZonePercentage	GoalToGoPercentage	QuarterbackHitsDifferential	TacklesForLossDifferential	QuarterbackSacksDifferential	TacklesForLossPercentage	QuarterbackHitsPercentage	TimesSackedPercentage	OpponentRedZonePercentage	OpponentGoalToGoPercentage	OpponentQuarterbackHitsDifferential	OpponentTacklesForLossDifferential	OpponentQuarterbackSacksDifferential	OpponentTacklesForLossPercentage	OpponentQuarterbackHitsPercentage	OpponentTimesSackedPercentage	Kickoffs	KickoffsInEndZone	KickoffTouchbacks	PuntsHadBlocked	PuntNetAverage	ExtraPointKickingAttempts	ExtraPointKickingConversions	ExtraPointsHadBlocked	ExtraPointPassingAttempts	ExtraPointPassingConversions	ExtraPointRushingAttempts	ExtraPointRushingConversions	FieldGoalAttempts	FieldGoalsMade	FieldGoalsHadBlocked	PuntReturns	PuntReturnYards	KickReturns	KickReturnYards	InterceptionReturns	InterceptionReturnYards	OpponentKickoffs	OpponentKickoffsInEndZone	OpponentKickoffTouchbacks	OpponentPuntsHadBlocked	OpponentPuntNetAverage	OpponentExtraPointKickingAttempts	OpponentExtraPointKickingConversions	OpponentExtraPointsHadBlocked	OpponentExtraPointPassingAttempts	OpponentExtraPointPassingConversions	OpponentExtraPointRushingAttempts	OpponentExtraPointRushingConversions	OpponentFieldGoalAttempts	OpponentFieldGoalsMade	OpponentFieldGoalsHadBlocked	OpponentPuntReturns	OpponentPuntReturnYards	OpponentKickReturns	OpponentKickReturnYards	OpponentInterceptionReturns	OpponentInterceptionReturnYards	SoloTackles	AssistedTackles	Sacks	SackYards	PassesDefended	FumblesForced	FumblesRecovered	FumbleReturnYards	FumbleReturnTouchdowns	InterceptionReturnTouchdowns	BlockedKicks	PuntReturnTouchdowns	PuntReturnLong	KickReturnTouchdowns	KickReturnLong	BlockedKickReturnYards	BlockedKickReturnTouchdowns	FieldGoalReturnYards	FieldGoalReturnTouchdowns	PuntNetYards	OpponentSoloTackles	OpponentAssistedTackles	OpponentSacks	OpponentSackYards	OpponentPassesDefended	OpponentFumblesForced	OpponentFumblesRecovered	OpponentFumbleReturnYards	OpponentFumbleReturnTouchdowns	OpponentInterceptionReturnTouchdowns	OpponentBlockedKicks	OpponentPuntReturnTouchdowns	OpponentPuntReturnLong	OpponentKickReturnTouchdowns	OpponentKickReturnLong	OpponentBlockedKickReturnYards	OpponentBlockedKickReturnTouchdowns	OpponentFieldGoalReturnYards	OpponentFieldGoalReturnTouchdowns	OpponentPuntNetYards	TeamName	DayOfWeek	PassingDropbacks	OpponentPassingDropbacks	TwoPointConversionReturns	OpponentTwoPointConversionReturns
8/18/2016 8:00:00 PM	2	2016	2	ATL	CLE	AWAY	24	13	37	FirstEnergy Stadium	Artificial	79	62	6	38.5	2.0	7	3	7	7	0	39	59	39:59	31	12	17	2	79	498	6.3	3	41	224	5.5	2	36	24	274	1	0	7.6	11.4	66.7	98.61	17	11	64.7	1	1	100	3	2	2	1	39	9	90	1	1	2	18	2	5	0	2	74	37	1	0	-1	7	6	0	0	0	20	1	20:1	12	4	5	3	40	243	6.1	2	20	102	5.1	0	18	12	141	2	0	7.8	11.8	66.7	127.31	8	1	12.5	2	1	50.0	1	0	1	0	15	7	58	1	0	2	13	5	3	0	5	278	55.6	0	1	1	66.7	50.0	-3	2	0	25.0	10.0	5.3	0	0	3	-2	0	7.3	13.2	10.0	5	5	1	0	29.5	3	3	0	0	0	0	0	2	1	0	5	39	1	22	0	0	3	3	2	0	47.8	2	1	0	0	0	0	0	0	0	0	1	15	4	71	0	0	33	8	2	13	2	0	0	0	0	0	0	0	10	0	22	0	0	0	0	59	64	10	2	18	7	2	1	0	0	0	0	0	15	0	20	0	0	0	0	239	Falcons	Thursday	38	20	0	0
8/18/2016 8:00:00 PM	2	2016	2	CLE	ATL	HOME	13	24	37	FirstEnergy Stadium	Artificial	79	62	6	38.5	-2.0	7	6	0	0	0	20	1	20:1	12	4	5	3	40	243	6.1	2	20	102	5.1	0	18	12	141	2	0	7.8	11.8	66.7	127.31	8	1	12.5	2	1	50.0	1	0	1	0	15	7	58	1	0	2	13	5	3	0	5	278	55.6	0	1	1	7	3	7	7	0	39	59	39:59	31	12	17	2	79	498	6.3	3	41	224	5.5	2	36	24	274	1	0	7.6	11.4	66.7	98.61	17	11	64.7	1	1	100	3	2	2	1	39	9	90	1	1	2	18	2	5	0	2	74	37	1	0	-1	0	0	3	-2	0	7.3	13.2	10.0	66.7	50.0	-3	2	0	25.0	10.0	5.3	3	3	2	0	47.8	2	1	0	0	0	0	0	0	0	0	1	15	4	71	0	0	5	5	1	0	29.5	3	3	0	0	0	0	0	2	1	0	5	39	1	22	0	0	64	10	2	18	7	2	1	0	0	0	0	0	15	0	20	0	0	0	0	239	33	8	2	13	2	0	0	0	0	0	0	0	10	0	22	0	0	0	0	59	Browns	Thursday	20	38	0	0
8/18/2016 8:00:00 PM	2	2016	2	OAK	GB	AWAY	12	20	32	Lambeau Field	Grass	83	62	6	43.0	3.0	3	0	0	9	0	24	24	24:24	7	2	4	1	46	187	4.1	1	19	46	2.4	0	27	17	141	0	2	5.2	8.3	63.0	45.45	11	3	27.3	0	0	0	1	0	0	0	23	10	96	1	0	0	0	4	8	0	6	288	48	2	0	-2	7	0	10	3	0	35	36	35:36	18	9	8	1	67	257	3.8	2	40	145	3.6	2	24	14	112	0	0	4.7	8	58.3	70.14	17	7	41.2	1	0	0	4	2	3	2	91	3	38	0	0	3	20	0	3	0	6	251	41.8	0	2	2	0	0	4	5	3	20.0	14.8	0	50.0	66.7	-4	-5	-3	15.8	0	11.1	4	4	2	0	40.7	1	0	0	0	0	0	0	2	2	0	3	23	2	54	0	0	5	5	3	1	38	2	2	0	0	0	0	0	2	2	0	4	44	2	47	2	47	54	19	3	20	0	0	0	-2	0	0	1	0	13	0	33	0	1	0	0	244	35	15	0	0	4	0	0	0	0	0	0	0	21	0	26	0	0	0	0	228	Raiders	Thursday	27	27	0	0
8/18/2016 8:00:00 PM	2	2016	2	GB	OAK	HOME	20	12	32	Lambeau Field	Grass	83	62	6	43.0	-3.0	7	0	10	3	0	35	36	35:36	18	9	8	1	67	257	3.8	2	40	145	3.6	2	24	14	112	0	0	4.7	8	58.3	70.14	17	7	41.2	1	0	0	4	2	3	2	91	3	38	0	0	3	20	0	3	0	6	251	41.8	0	2	2	3	0	0	9	0	24	24	24:24	7	2	4	1	46	187	4.1	1	19	46	2.4	0	27	17	141	0	2	5.2	8.3	63.0	45.45	11	3	27.3	0	0	0	1	0	0	0	23	10	96	1	0	0	0	4	8	0	6	288	48	2	0	-2	50.0	66.7	-4	-5	-3	15.8	0	11.1	0	0	4	5	3	20.0	14.8	0	5	5	3	1	38	2	2	0	0	0	0	0	2	2	0	4	44	2	47	2	47	4	4	2	0	40.7	1	0	0	0	0	0	0	2	2	0	3	23	2	54	0	0	35	15	0	0	4	0	0	0	0	0	0	0	21	0	26	0	0	0	0	228	54	19	3	20	0	0	0	-2	0	0	1	0	13	0	33	0	1	0	0	244	Packers	Thursday	27	27	0	0
8/18/2016 10:00:00 PM	2	2016	2	MIN	SEA	AWAY	18	11	29	CenturyLink Field	Artificial	83	43	7	38.5	2.5	0	11	0	7	0	27	9	27:9	17	4	10	3	58	258	4.4	2	26	70	2.7	1	31	16	188	0	0	6.1	11.8	51.6	70.36	14	5	35.7	0	0	0	2	1	2	1	81	6	90	0	0	1	8	8	5	0	8	364	45.5	0	1	1	0	0	0	11	0	32	51	32:51	21	10	8	3	71	327	4.6	1	31	187	6.0	1	34	16	140	0	1	4.1	8.8	47.1	46.20	15	5	33.3	1	0	0	2	1	2	1	6	12	111	1	0	6	68	5	4	0	6	324	54	1	0	-1	50.0	50.0	3	1	5	16.1	20.0	3.1	50.0	50.0	-3	-1	-5	15.4	15.6	15.0	3	2	2	0	39.8	1	1	0	1	1	0	0	2	1	0	4	28	2	59	1	53	3	3	1	0	46	0	0	0	0	0	1	1	2	1	0	4	6	1	26	0	0	37	40	6	68	3	0	0	0	0	1	0	0	16	0	31	0	0	0	0	318	26	44	1	8	5	0	0	-5	0	0	0	0	11	0	26	0	0	0	0	276	Vikings	Thursday	32	40	0	0
8/18/2016 10:00:00 PM	2	2016	2	SEA	MIN	HOME	11	18	29	CenturyLink Field	Artificial	83	43	7	38.5	-2.5	0	0	0	11	0	32	51	32:51	21	10	8	3	71	327	4.6	1	31	187	6.0	1	34	16	140	0	1	4.1	8.8	47.1	46.20	15	5	33.3	1	0	0	2	1	2	1	6	12	111	1	0	6	68	5	4	0	6	324	54	1	0	-1	0	11	0	7	0	27	9	27:9	17	4	10	3	58	258	4.4	2	26	70	2.7	1	31	16	188	0	0	6.1	11.8	51.6	70.36	14	5	35.7	0	0	0	2	1	2	1	81	6	90	0	0	1	8	8	5	0	8	364	45.5	0	1	1	50.0	50.0	-3	-1	-5	15.4	15.6	15.0	50.0	50.0	3	1	5	16.1	20.0	3.1	3	3	1	0	46	0	0	0	0	0	1	1	2	1	0	4	6	1	26	0	0	3	2	2	0	39.8	1	1	0	1	1	0	0	2	1	0	4	28	2	59	1	53	26	44	1	8	5	0	0	-5	0	0	0	0	11	0	26	0	0	0	0	276	37	40	6	68	3	0	0	0	0	1	0	0	16	0	31	0	0	0	0	318	Seahawks	Thursday	40	32	0	0
8/19/2016 7:30:00 PM	2	2016	2	NYJ	WAS	AWAY	18	22	40	FedEx Field	Grass	84	47	0	39.0	3.5	0	2	7	9	0	24	10	24:10	18	4	13	1	60	349	5.8	2	9	35	3.9	0	48	26	314	2	1	6.5	12.1	54.2	79.69	11	2	18.2	1	0	0	1	1	0	0	14	6	47	4	2	3	10	6	7	1	6	289	48.2	3	1	-2	0	14	0	8	0	35	50	35:50	20	7	12	1	69	326	4.7	3	31	101	3.3	0	36	23	225	3	1	6.2	9.8	63.9	97.57	15	6	40.0	1	0	0	4	2	2	1	22	10	65	3	0	2	11	8	3	0	7	334	47.7	1	3	2	100	0	-2	4	-1	22.6	15.8	5.9	50.0	50.0	2	-4	1	33.3	15.7	5.3	4	4	3	0	46.2	2	1	0	0	0	0	0	1	1	0	4	14	1	15	1	0	5	4	4	0	42.9	2	2	0	1	1	0	0	0	0	0	5	12	1	17	1	10	45	36	2	11	7	0	0	0	0	0	0	0	4	0	15	0	0	0	0	277	36	14	3	10	8	3	2	17	0	0	0	0	10	0	17	0	0	0	0	300	Jets	Friday	51	38	0	0
8/19/2016 7:30:00 PM	2	2016	2	WAS	NYJ	HOME	22	18	40	FedEx Field	Grass	84	47	0	39.0	-3.5	0	14	0	8	0	35	50	35:50	20	7	12	1	69	326	4.7	3	31	101	3.3	0	36	23	225	3	1	6.2	9.8	63.9	97.57	15	6	40.0	1	0	0	4	2	2	1	22	10	65	3	0	2	11	8	3	0	7	334	47.7	1	3	2	0	2	7	9	0	24	10	24:10	18	4	13	1	60	349	5.8	2	9	35	3.9	0	48	26	314	2	1	6.5	12.1	54.2	79.69	11	2	18.2	1	0	0	1	1	0	0	14	6	47	4	2	3	10	6	7	1	6	289	48.2	3	1	-2	50.0	50.0	2	-4	1	33.3	15.7	5.3	100	0	-2	4	-1	22.6	15.8	5.9	5	4	4	0	42.9	2	2	0	1	1	0	0	0	0	0	5	12	1	17	1	10	4	4	3	0	46.2	2	1	0	0	0	0	0	1	1	0	4	14	1	15	1	0	36	14	3	10	8	3	2	17	0	0	0	0	10	0	17	0	0	0	0	300	45	36	2	11	7	0	0	0	0	0	0	0	4	0	15	0	0	0	0	277	Redskins	Friday	38	51	0	0
8/19/2016 8:00:00 PM	2	2016	2	MIA	DAL	AWAY	14	41	55	AT&T Stadium	Dome	72	50	0	40.5	1.0	0	14	0	0	0	30	9	30:9	19	4	11	4	62	314	5.1	2	29	120	4.1	0	30	18	194	2	0	6.5	10.8	60.0	101.25	14	7	50.0	2	0	0	4	2	2	1	24	10	79	1	1	3	23	4	6	0	5	200	40	1	0	-1	7	20	14	0	0	29	51	29:51	24	9	13	2	58	433	7.5	5	34	170	5	3	24	17	263	2	0	11.0	15.5	70.8	134.55	9	2	22.2	1	1	100	5	4	3	2	52	12	113	0	0	0	0	3	7	0	4	166	41.5	0	1	1	50.0	50.0	1	-1	-3	17.6	16.7	9.1	80.0	66.7	-1	1	3	24.1	9.1	0	3	3	3	0	29.6	2	2	0	0	0	0	0	0	0	0	4	24	2	49	0	0	8	8	6	0	35.5	5	5	0	0	0	0	0	2	2	0	4	52	0	0	0	0	45	14	0	0	3	0	0	0	0	0	0	0	10	0	30	0	0	0	0	148	46	14	3	23	5	1	1	16	0	0	0	0	27	0	0	3	0	0	0	142	Dolphins	Friday	33	24	0	0
8/19/2016 8:00:00 PM	2	2016	2	DAL	MIA	HOME	41	14	55	AT&T Stadium	Dome	72	50	0	40.5	-1.0	7	20	14	0	0	29	51	29:51	24	9	13	2	58	433	7.5	5	34	170	5	3	24	17	263	2	0	11.0	15.5	70.8	134.55	9	2	22.2	1	1	100	5	4	3	2	52	12	113	0	0	0	0	3	7	0	4	166	41.5	0	1	1	0	14	0	0	0	30	9	30:9	19	4	11	4	62	314	5.1	2	29	120	4.1	0	30	18	194	2	0	6.5	10.8	60.0	101.25	14	7	50.0	2	0	0	4	2	2	1	24	10	79	1	1	3	23	4	6	0	5	200	40	1	0	-1	80.0	66.7	-1	1	3	24.1	9.1	0	50.0	50.0	1	-1	-3	17.6	16.7	9.1	8	8	6	0	35.5	5	5	0	0	0	0	0	2	2	0	4	52	0	0	0	0	3	3	3	0	29.6	2	2	0	0	0	0	0	0	0	0	4	24	2	49	0	0	46	14	3	23	5	1	1	16	0	0	0	0	27	0	0	3	0	0	0	142	45	14	0	0	3	0	0	0	0	0	0	0	10	0	30	0	0	0	0	148	Cowboys	Friday	24	33	0	0
8/19/2016 9:00:00 PM	2	2016	2	ARI	SD	AWAY	3	19	22	Qualcomm Stadium	Grass	75	63	9	40.5	0.0	0	0	0	3	0	27	25	27:25	12	2	9	1	52	209	4.0	0	21	63	3	0	30	16	146	0	2	4.9	9.1	53.3	39.03	14	5	35.7	0	0	0	0	0	0	0	15	3	25	0	0	1	8	3	5	0	5	239	47.8	2	0	-2	10	6	3	0	0	32	35	32:35	15	2	13	0	61	285	4.7	1	27	46	1.7	0	33	20	239	0	0	7.2	12.0	60.6	82.77	17	8	47.1	0	0	0	2	0	1	0	93	8	50	1	0	1	3	2	3	0	4	218	54.5	0	2	2	0	0	1	2	0	18.5	8.8	3.2	0	0	-1	-2	0	14.3	6.5	2.9	2	1	1	0	46.4	0	0	0	0	0	0	0	2	1	0	2	15	2	45	0	0	6	4	4	0	45.8	1	1	0	0	0	0	0	4	4	0	4	7	1	20	2	86	50	9	1	3	5	0	0	0	0	0	0	0	8	0	26	0	0	0	0	232	41	12	1	8	5	0	0	0	0	1	0	0	7	0	20	0	0	0	0	183	Cardinals	Friday	31	34	0	0
8/19/2016 9:00:00 PM	2	2016	2	SD	ARI	HOME	19	3	22	Qualcomm Stadium	Grass	75	63	9	40.5	0.0	10	6	3	0	0	32	35	32:35	15	2	13	0	61	285	4.7	1	27	46	1.7	0	33	20	239	0	0	7.2	12.0	60.6	82.77	17	8	47.1	0	0	0	2	0	1	0	93	8	50	1	0	1	3	2	3	0	4	218	54.5	0	2	2	0	0	0	3	0	27	25	27:25	12	2	9	1	52	209	4.0	0	21	63	3	0	30	16	146	0	2	4.9	9.1	53.3	39.03	14	5	35.7	0	0	0	0	0	0	0	15	3	25	0	0	1	8	3	5	0	5	239	47.8	2	0	-2	0	0	-1	-2	0	14.3	6.5	2.9	0	0	1	2	0	18.5	8.8	3.2	6	4	4	0	45.8	1	1	0	0	0	0	0	4	4	0	4	7	1	20	2	86	2	1	1	0	46.4	0	0	0	0	0	0	0	2	1	0	2	15	2	45	0	0	41	12	1	8	5	0	0	0	0	1	0	0	7	0	20	0	0	0	0	183	50	9	1	3	5	0	0	0	0	0	0	0	8	0	26	0	0	0	0	232	Chargers	Friday	34	31	0	0
8/20/2016 3:00:00 PM	2	2016	2	CAR	TEN	AWAY	26	16	42	LP Field	Grass	80	89	0	40.0	-1.5	10	3	6	7	0	28	1	28:1	17	2	15	0	58	393	6.8	3	21	53	2.5	0	37	25	340	3	0	9.2	13.6	67.6	123.70	14	7	50.0	0	0	0	3	2	2	2	24	8	65	0	0	0	0	2	5	0	5	213	42.6	0	3	3	0	7	3	6	0	31	59	31:59	20	7	13	0	60	330	5.5	2	24	96	4	0	34	26	234	2	2	6.9	9	76.5	89.58	11	6	54.5	1	0	0	1	1	1	1	26	6	40	2	1	2	11	0	0	0	3	148	49.3	3	0	-3	66.7	100	2	5	2	20.8	5.6	0	100	100	-2	-5	-2	0	0	5.6	6	2	1	0	37.4	3	2	0	0	0	0	0	2	2	0	2	16	4	55	2	8	4	1	0	0	37.3	1	1	0	1	0	0	0	1	1	0	3	26	5	63	0	0	52	10	2	11	3	2	1	0	0	0	0	0	12	0	16	0	0	0	0	187	41	14	0	0	4	0	0	0	0	0	0	0	9	0	21	0	0	0	0	112	Panthers	Saturday	37	36	0	0
8/20/2016 3:00:00 PM	2	2016	2	TEN	CAR	HOME	16	26	42	LP Field	Grass	80	89	0	40.0	1.5	0	7	3	6	0	31	59	31:59	20	7	13	0	60	330	5.5	2	24	96	4	0	34	26	234	2	2	6.9	9	76.5	89.58	11	6	54.5	1	0	0	1	1	1	1	26	6	40	2	1	2	11	0	0	0	3	148	49.3	3	0	-3	10	3	6	7	0	28	1	28:1	17	2	15	0	58	393	6.8	3	21	53	2.5	0	37	25	340	3	0	9.2	13.6	67.6	123.70	14	7	50.0	0	0	0	3	2	2	2	24	8	65	0	0	0	0	2	5	0	5	213	42.6	0	3	3	100	100	-2	-5	-2	0	0	5.6	66.7	100	2	5	2	20.8	5.6	0	4	1	0	0	37.3	1	1	0	1	0	0	0	1	1	0	3	26	5	63	0	0	6	2	1	0	37.4	3	2	0	0	0	0	0	2	2	0	2	16	4	55	2	8	41	14	0	0	4	0	0	0	0	0	0	0	9	0	21	0	0	0	0	112	52	10	2	11	3	2	1	0	0	0	0	0	12	0	16	0	0	0	0	187	Titans	Saturday	36	37	0	0
8/20/2016 4:00:00 PM	2	2016	2	NYG	BUF	AWAY	0	21	21	Ralph Wilson Stadium	Artificial	87	50	5	40.5	3.0	0	0	0	0	0	20	15	20:15	7	3	3	1	47	166	3.5	0	19	102	5.4	0	25	8	64	0	2	2.6	8	32.0	7.92	11	1	9.1	1	0	0	1	0	0	0	54	10	70	2	2	3	22	5	9	0	8	384	48	4	2	-2	0	21	0	0	0	39	45	39:45	21	8	10	3	75	343	4.6	3	37	70	1.9	1	35	21	273	2	1	7.8	13	60.0	91.73	18	8	44.4	0	0	0	5	3	2	1	21	7	73	2	1	3	11	4	5	0	8	349	43.6	2	4	2	0	0	1	4	0	24.3	13.2	10.7	60.0	50.0	-1	-4	0	26.3	14.3	7.9	1	1	1	0	44.8	0	0	0	0	0	0	0	1	0	0	5	54	2	21	1	0	4	3	2	0	36.9	2	1	0	1	1	0	0	1	0	0	5	26	0	0	2	5	63	22	3	11	5	1	1	0	0	0	0	0	25	0	21	0	0	0	0	358	33	13	3	22	7	4	2	1	0	0	0	0	11	0	0	0	0	0	0	295	Giants	Saturday	28	38	0	0
8/20/2016 4:00:00 PM	2	2016	2	BUF	NYG	HOME	21	0	21	Ralph Wilson Stadium	Artificial	87	50	5	40.5	-3.0	0	21	0	0	0	39	45	39:45	21	8	10	3	75	343	4.6	3	37	70	1.9	1	35	21	273	2	1	7.8	13	60.0	91.73	18	8	44.4	0	0	0	5	3	2	1	21	7	73	2	1	3	11	4	5	0	8	349	43.6	2	4	2	0	0	0	0	0	20	15	20:15	7	3	3	1	47	166	3.5	0	19	102	5.4	0	25	8	64	0	2	2.6	8	32.0	7.92	11	1	9.1	1	0	0	1	0	0	0	54	10	70	2	2	3	22	5	9	0	8	384	48	4	2	-2	60.0	50.0	-1	-4	0	26.3	14.3	7.9	0	0	1	4	0	24.3	13.2	10.7	4	3	2	0	36.9	2	1	0	1	1	0	0	1	0	0	5	26	0	0	2	5	1	1	1	0	44.8	0	0	0	0	0	0	0	1	0	0	5	54	2	21	1	0	33	13	3	22	7	4	2	1	0	0	0	0	11	0	0	0	0	0	0	295	63	22	3	11	5	1	1	0	0	0	0	0	25	0	21	0	0	0	0	358	Bills	Saturday	38	28	0	0
8/20/2016 7:00:00 PM	2	2016	2	BAL	IND	AWAY	19	18	37	Lucas Oil Stadium	Dome	74	90	13	40.0	2.5	0	14	0	5	0	26	47	26:47	16	5	8	3	61	251	4.1	2	30	120	4	0	30	18	131	2	1	4.4	7.3	60.0	78.61	14	5	35.7	0	0	0	3	2	1	0	21	11	91	1	0	1	0	5	4	0	6	285	47.5	1	1	0	3	3	6	6	0	33	13	33:13	23	4	12	7	62	326	5.3	2	23	93	4.0	0	37	28	233	2	0	6.3	8.3	75.7	109.40	10	3	30.0	1	1	100	3	2	2	1	43	9	101	1	1	2	11	7	3	0	3	162	54	1	1	0	66.7	0	-2	1	1	17.4	12.8	3.2	66.7	50.0	2	-1	-1	10.0	22.6	5.1	4	2	0	0	40.3	2	2	0	0	0	0	0	1	1	0	1	21	5	94	0	0	5	2	0	0	47	0	0	0	2	0	0	0	4	2	0	4	43	4	112	1	0	49	13	2	11	5	2	1	0	0	0	0	0	21	0	23	0	0	0	0	242	32	38	1	0	2	0	0	0	0	0	0	0	26	0	32	0	0	0	0	141	Ravens	Saturday	31	39	0	0
8/20/2016 7:00:00 PM	2	2016	2	IND	BAL	HOME	18	19	37	Lucas Oil Stadium	Dome	74	90	13	40.0	-2.5	3	3	6	6	0	33	13	33:13	23	4	12	7	62	326	5.3	2	23	93	4.0	0	37	28	233	2	0	6.3	8.3	75.7	109.40	10	3	30.0	1	1	100	3	2	2	1	43	9	101	1	1	2	11	7	3	0	3	162	54	1	1	0	0	14	0	5	0	26	47	26:47	16	5	8	3	61	251	4.1	2	30	120	4	0	30	18	131	2	1	4.4	7.3	60.0	78.61	14	5	35.7	0	0	0	3	2	1	0	21	11	91	1	0	1	0	5	4	0	6	285	47.5	1	1	0	66.7	50.0	2	-1	-1	10.0	22.6	5.1	66.7	0	-2	1	1	17.4	12.8	3.2	5	2	0	0	47	0	0	0	2	0	0	0	4	2	0	4	43	4	112	1	0	4	2	0	0	40.3	2	2	0	0	0	0	0	1	1	0	1	21	5	94	0	0	32	38	1	0	2	0	0	0	0	0	0	0	26	0	32	0	0	0	0	141	49	13	2	11	5	2	1	0	0	0	0	0	21	0	23	0	0	0	0	242	Colts	Saturday	39	31	0	0
8/20/2016 7:30:00 PM	2	2016	2	TB	JAX	AWAY	27	21	48	EverBank Field	Artificial	94	41	8	41.0	3.0	0	17	0	10	0	36	14	36:14	28	8	12	8	84	377	4.5	3	44	158	3.6	1	39	19	219	2	2	5.6	11.5	48.7	61.81	17	6	35.3	1	1	100	6	3	4	3	104	8	70	2	0	1	7	3	4	0	4	175	43.8	2	4	2	7	7	0	7	0	23	46	23:46	12	1	10	1	54	209	3.9	3	21	79	3.8	0	32	13	130	2	4	4.1	10	40.6	34.11	13	5	38.5	1	0	0	1	1	0	0	84	13	121	0	0	1	8	3	7	0	6	297	49.5	4	2	-2	50.0	75.0	0	-3	0	19.0	9.1	2.5	100	0	0	3	0	15.9	7.5	3.0	5	3	2	0	42.5	3	3	0	0	0	0	0	4	2	0	3	49	1	31	4	55	4	3	3	0	41.3	3	3	0	0	0	0	0	0	0	0	3	5	3	63	2	79	37	2	1	8	8	0	0	0	0	0	0	0	18	0	31	0	0	0	0	170	60	12	1	7	7	1	0	0	0	1	0	0	2	0	24	0	0	0	0	248	Buccaneers	Saturday	40	33	0	0
8/20/2016 7:30:00 PM	2	2016	2	JAX	TB	HOME	21	27	48	EverBank Field	Artificial	94	41	8	41.0	-3.0	7	7	0	7	0	23	46	23:46	12	1	10	1	54	209	3.9	3	21	79	3.8	0	32	13	130	2	4	4.1	10	40.6	34.11	13	5	38.5	1	0	0	1	1	0	0	84	13	121	0	0	1	8	3	7	0	6	297	49.5	4	2	-2	0	17	0	10	0	36	14	36:14	28	8	12	8	84	377	4.5	3	44	158	3.6	1	39	19	219	2	2	5.6	11.5	48.7	61.81	17	6	35.3	1	1	100	6	3	4	3	104	8	70	2	0	1	7	3	4	0	4	175	43.8	2	4	2	100	0	0	3	0	15.9	7.5	3.0	50.0	75.0	0	-3	0	19.0	9.1	2.5	4	3	3	0	41.3	3	3	0	0	0	0	0	0	0	0	3	5	3	63	2	79	5	3	2	0	42.5	3	3	0	0	0	0	0	4	2	0	3	49	1	31	4	55	60	12	1	7	7	1	0	0	0	1	0	0	2	0	24	0	0	0	0	248	37	2	1	8	8	0	0	0	0	0	0	0	18	0	31	0	0	0	0	170	Jaguars	Saturday	33	40	0	0
